date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:04	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2014%20Jan%202025%2013:36:04%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b8778b0596da849b7ca/1725994117816/Untitled+image+(23).jpeg?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b8778b0596da849b7ca/1725994117816/Untitled+image+(23)26f7.jpeg	(from https://luxury-barber.co.uk/shop/p/beard-shampoo-moisturiser-oil)
13:36:04	136038/136038	---M--	200	added ('OK')	image/jpeg	etag:CMOBlZHegYgDEAE=	https://images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/5b3e5338-7101-4a7e-a5aa-859ad324c1ac/Untitled+image+%2824%29.jpeg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/5b3e5338-7101-4a7e-a5aa-859ad324c1ac/Untitled+image+(24)43a3.jpg	(from https://luxury-barber.co.uk/shop/p/beard-oil-beard-moisturiser)
13:36:06	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:06%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b8708a6f91ec7bf5494/1725995632388/Untitled+image+(32).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b8708a6f91ec7bf5494/1725995632388/Untitled+image+(32)26f7.png	(from https://luxury-barber.co.uk/shop/p/beard-oil)
13:36:06	92843/92843	---M--	200	added ('OK')	image/jpeg	etag:COfnzo/dgYgDEAE=	https://images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/a72f9e91-2fdb-4123-a670-2960d81be292/Untitled+image+%2823%29.jpeg?content-type=image%2Fjpeg	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/a72f9e91-2fdb-4123-a670-2960d81be292/Untitled+image+(23)ee8a.jpg	(from https://luxury-barber.co.uk/shop/p/beard-shampoo-moisturiser-oil)
13:36:09	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:08%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b86c9ceb6413cc80a40/1725995666128/Untitled+image+(31).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b86c9ceb6413cc80a40/1725995666128/Untitled+image+(31)26f7.png	(from https://luxury-barber.co.uk/shop/p/beard-moisturiser)
13:36:09	1022081/1022081	---M--	200	added ('OK')	image/png	etag:CPfFmbDXgYgDEAE=	https://images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/849f0f70-cea9-4406-a820-22c1c17ba73e/Untitled+image+%2832%29.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/849f0f70-cea9-4406-a820-22c1c17ba73e/Untitled+image+(32)2acd.png	(from https://luxury-barber.co.uk/shop/p/beard-oil)
13:36:11	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:11%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b850fa3ab1b1dd3f71b/1725995746008/Untitled+image+(33).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b850fa3ab1b1dd3f71b/1725995746008/Untitled+image+(33)26f7.png	(from https://luxury-barber.co.uk/shop/p/beard-shampoo)
13:36:11	821994/821994	---M--	200	added ('OK')	image/png	etag:CJrEvpLXgYgDEAE=	https://images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/93a263c6-254f-4c4b-a8e5-9caf27935858/Untitled+image+%2831%29.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/93a263c6-254f-4c4b-a8e5-9caf27935858/Untitled+image+(31)2acd.png	(from https://luxury-barber.co.uk/shop/p/beard-moisturiser)
13:36:13	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2014%20Jan%202025%2013:36:13%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b8cc9ceb6413cc80a48/1725994192030/Productphoto-468065712388-04-WhatsAppImage2024-09-03at18.19.00.jpeg?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/66c12b8cc9ceb6413cc80a48/1725994192030/Productphoto-468065712388-04-WhatsAppImage2024-09-03at18.19.0026f7.jpeg	(from https://luxury-barber.co.uk/shop/p/package-beard-oil-beard-shampoo-beard-wax-hair-wax)
13:36:13	1652424/1652424	---M--	200	added ('OK')	image/png	etag:CM+njMnYgYgDEAE=	https://images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/d08092bc-9521-4534-b252-47aa4e5e5aa4/Untitled+image+%2833%29.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/d08092bc-9521-4534-b252-47aa4e5e5aa4/Untitled+image+(33)2acd.png	(from https://luxury-barber.co.uk/shop/p/beard-shampoo)
13:36:15	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:15%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw-l27tj)
13:36:16	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:15%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw-l27tj)
13:36:16	109084/109084	---M--	200	added ('OK')	image/jpeg	etag:COzc/++Kp4gDEAE=	https://images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/34656cb0-383f-4830-b1e8-d12bb2c75b0b/Productphoto-468065712388-04-WhatsAppImage2024-09-03at18.19.00.jpeg?content-type=image%2Fjpeg	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/34656cb0-383f-4830-b1e8-d12bb2c75b0b/Productphoto-468065712388-04-WhatsAppImage2024-09-03at18.19.00ee8a.jpg	(from https://luxury-barber.co.uk/shop/p/package-beard-oil-beard-shampoo-beard-wax-hair-wax)
13:36:16	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:17%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw-l27tj)
13:36:17	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:17%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw-l27tj)
13:36:17	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:18%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d5035573fd3959adf8de/1729484825700/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw-l27tj)
13:36:19	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:20%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw)
13:36:20	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:21%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw)
13:36:21	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:21%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw)
13:36:22	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:23%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw)
13:36:23	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:23%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ef3ab35c5e06e0cb18/1729484816166/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d-tpnlw)
13:36:24	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2014%20Jan%202025%2013:36:25%20GMT	http://static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ce81774c267b5fd3c0/1729484776199/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post).png?format=1500w	C:/My%20Web%20Sites/luxery/static1.squarespace.com/static/66bf56f904042f37893c3c18/66bf8ff6c9ceb6413cc6f4c0/6715d4ce81774c267b5fd3c0/1729484776199/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)26f7.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d)
13:36:26	133175/133175	---M--	200	added ('OK')	image/png	etag:CIKJ/LTQnokDEAE=	https://images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/47188794-19cc-4ef0-a137-c8caccbd9d20/Black+%26+Tan+Minimalist+Barber+Shop+Business+Card+%28Instagram+Post%29.png?content-type=image%2Fpng	C:/My%20Web%20Sites/luxery/images.squarespace-cdn.com/content/66bf56f904042f37893c3c18/47188794-19cc-4ef0-a137-c8caccbd9d20/Black+&+Tan+Minimalist+Barber+Shop+Business+Card+(Instagram+Post)5d45.png	(from https://luxury-barber.co.uk/shop/p/usia7ywt74exoup9apcmi56klpo3q3-89wgt-ajfbw-8m83j-3ek2d)
13:36:28	7497/7497	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2023%20Feb%202022%2010:37:49%20GMT	https://assets.squarewebsites.org/utils/tingle-modal/tingle.min.js	C:/My%20Web%20Sites/luxery/assets.squarewebsites.org/utils/tingle-modal/tingle.min.js	(from https://assets.squarewebsites.org/custom-filter/custom-filter-admin.js?ver=)
13:36:29	3637/3637	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Feb%202022%2010:37:45%20GMT	https://assets.squarewebsites.org/utils/tingle-modal/tingle.min.css	C:/My%20Web%20Sites/luxery/assets.squarewebsites.org/utils/tingle-modal/tingle.min.css	(from https://assets.squarewebsites.org/custom-filter/custom-filter-admin.js?ver=)
